,Con/Instl EF,O&M EF,Year
"36.519999999999996,-117.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-117.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-116.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-116.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-115.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-115.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-114.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-114.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-113.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-113.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-112.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-111.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-111.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-110.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-110.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-109.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-108.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-108.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-107.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-107.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-106.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-106.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-105.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-105.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-104.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-104.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-103.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-103.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-102.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-102.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-101.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-101.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-100.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-100.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-99.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-99.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-98.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-98.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-97.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-97.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-96.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-96.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-95.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-95.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-94.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-94.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-93.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-93.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-92.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-92.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-91.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-91.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-90.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-90.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-89.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-89.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-88.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-88.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-87.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-87.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-86.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-86.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-85.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-85.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-84.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-84.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-83.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-83.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-82.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-82.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-81.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-81.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-80.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-80.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-79.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-79.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-78.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-78.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-77.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-77.26,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-76.76,W",6.2998260869565215,0.29478260869565215,2021
"36.519999999999996,-76.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-121.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-121.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-120.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-120.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-119.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-119.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-118.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-118.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-117.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-117.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-116.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-116.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-115.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-115.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-114.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-114.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-113.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-113.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-112.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-112.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-111.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-111.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-110.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-110.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-109.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-109.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-108.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-108.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-107.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-107.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-106.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-106.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-105.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-105.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-104.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-104.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-103.76,W",6.2998260869565215,0.29478260869565215,2021
"29.52,-96.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-103.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-102.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-102.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-101.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-101.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-100.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-100.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-99.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-98.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-98.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-97.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-97.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-96.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-96.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-95.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-95.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-94.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-94.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-93.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-93.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-92.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-91.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-91.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-90.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-90.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-88.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-88.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-87.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-87.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-86.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-86.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-84.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-84.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-83.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-83.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-82.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-81.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-80.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-80.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-79.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-78.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-77.76,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-77.26,W",6.2998260869565215,0.29478260869565215,2021
"37.019999999999996,-76.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-121.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-121.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-120.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-120.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-119.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-119.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-118.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-117.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-116.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-116.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-115.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-115.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-114.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-114.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-113.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-113.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-112.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-112.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-111.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-111.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-110.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-110.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-109.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-109.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-108.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-108.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-107.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-107.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-106.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-106.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-105.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-105.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-104.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-104.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-103.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-103.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-102.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-102.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-100.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-100.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-99.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-99.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-98.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-98.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-97.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-96.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-95.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-95.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-94.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-94.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-93.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-93.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-92.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-92.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-91.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-90.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-90.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-89.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-89.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-88.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-88.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-87.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-87.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-86.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-86.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-85.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-84.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-84.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-83.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-83.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-82.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-81.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-80.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-80.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-79.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-79.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-78.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-77.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-77.26,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-76.76,W",6.2998260869565215,0.29478260869565215,2021
"37.519999999999996,-75.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-122.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-122.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-121.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-121.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-120.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-120.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-119.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-119.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-118.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-118.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-117.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-117.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-116.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-116.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-115.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-115.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-114.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-114.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-113.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-113.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-112.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-112.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-111.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-111.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-110.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-109.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-108.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-107.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-107.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-106.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-106.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-105.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-105.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-104.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-104.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-103.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-103.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-102.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-102.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-101.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-101.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-100.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-100.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-99.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-99.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-98.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-97.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-97.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-96.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-95.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-94.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-94.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-93.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-93.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-92.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-92.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-91.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-91.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-90.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-89.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-89.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-88.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-88.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-87.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-87.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-86.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-86.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-85.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-85.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-84.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-84.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-83.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-83.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-82.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-82.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-81.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-81.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-80.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-80.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-79.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-79.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-78.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-77.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-77.26,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-76.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-75.76,W",6.2998260869565215,0.29478260869565215,2021
"38.019999999999996,-75.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-123.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-122.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-122.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-121.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-121.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-120.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-120.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-119.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-119.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-118.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-118.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-117.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-117.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-116.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-116.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-115.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-115.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-114.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-114.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-113.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-113.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-112.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-112.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-111.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-111.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-110.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-110.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-109.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-109.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-108.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-108.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-107.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-107.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-106.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-106.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-105.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-105.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-104.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-104.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-103.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-103.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-102.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-102.26,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-101.76,W",6.2998260869565215,0.29478260869565215,2021
"38.519999999999996,-101.26,W",6.2998260869565215,0.29478260869565215,2021
